"filepath","filename","longitude","latitude","altitude","gps_date","img_date","parcelno","house_numb","street_nam","street_typ","zipcode","common_nam"
"/Volumes/KD/MichiganAve1/G0031228.JPG","G0031228.JPG",-83.1340263,42.3312359,164.391,"2017:06:22 13:11:18","2017:06:21 21:11:52","18002396.","7326","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031229.JPG","G0031229.JPG",-83.1341171,42.3312357,163.071,"2017:06:22 13:11:20","2017:06:21 21:11:54","18002395.","7330","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031230.JPG","G0031230.JPG",-83.1342177,42.3312311,161.717,"2017:06:22 13:11:22","2017:06:21 21:11:56","18002395.","7330","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031231.JPG","G0031231.JPG",-83.1343054,42.3312326,161.626,"2017:06:22 13:11:24","2017:06:21 21:11:58","18002394.","7340","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031212.JPG","G0031212.JPG",-83.1326118,42.3312416,169.97,"2017:06:22 13:10:46","2017:06:21 21:11:20","18002407.","7130","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031216.JPG","G0031216.JPG",-83.1329478,42.3312256,169.739,"2017:06:22 13:10:54","2017:06:21 21:11:28","18002403.","7150","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031238.JPG","G0031238.JPG",-83.1348803,42.3312296,164.847,"2017:06:22 13:11:38","2017:06:21 21:12:12","18002391.","7410","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031239.JPG","G0031239.JPG",-83.134965,42.3312288,165.55,"2017:06:22 13:11:40","2017:06:21 21:12:14","18002391.","7410","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031217.JPG","G0031217.JPG",-83.1330471,42.3312264,168.279,"2017:06:22 13:10:56","2017:06:21 21:11:30","18002402.","7152","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031218.JPG","G0031218.JPG",-83.1331641,42.3312335,166.717,"2017:06:22 13:10:58","2017:06:21 21:11:32","18002400.","7164","MICHIGAN","AVENUE","48210","OROZCO"
"/Volumes/KD/MichiganAve1/G0031219.JPG","G0031219.JPG",-83.1332667,42.3312415,166.395,"2017:06:22 13:11:00","2017:06:21 21:11:34","18002400.","7164","MICHIGAN","AVENUE","48210","OROZCO"
"/Volumes/KD/MichiganAve1/G0031220.JPG","G0031220.JPG",-83.1333484,42.3312424,169.149,"2017:06:22 13:11:02","2017:06:21 21:11:36","18002400.","7164","MICHIGAN","AVENUE","48210","OROZCO"
"/Volumes/KD/MichiganAve1/G0031244.JPG","G0031244.JPG",-83.1354007,42.3312151,168.466,"2017:06:22 13:11:50","2017:06:21 21:12:24","18002388.","7438","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031245.JPG","G0031245.JPG",-83.1354739,42.3312198,169.276,"2017:06:22 13:11:52","2017:06:21 21:12:26","18002388.","7438","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031246.JPG","G0031246.JPG",-83.1355343,42.331214,172.691,"2017:06:22 13:11:54","2017:06:21 21:12:28","18002388.","7438","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031247.JPG","G0031247.JPG",-83.1356018,42.3312083,173.719,"2017:06:22 13:11:56","2017:06:21 21:12:30","18002388.","7438","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031215.JPG","G0031215.JPG",-83.1328562,42.3312283,170.352,"2017:06:22 13:10:52","2017:06:21 21:11:26","18002404.","7144","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031241.JPG","G0031241.JPG",-83.135145,42.3312235,168.24,"2017:06:22 13:11:44","2017:06:21 21:12:18","18002389.","7432","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031242.JPG","G0031242.JPG",-83.1352292,42.3312171,169.631,"2017:06:22 13:11:46","2017:06:21 21:12:20","18002389.","7432","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031243.JPG","G0031243.JPG",-83.1353111,42.3312239,170.506,"2017:06:22 13:11:48","2017:06:21 21:12:22","18002389.","7432","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031240.JPG","G0031240.JPG",-83.1350519,42.3312261,167.362,"2017:06:22 13:11:42","2017:06:21 21:12:16","18002390.","7418","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031235.JPG","G0031235.JPG",-83.1346337,42.3312314,164.212,"2017:06:22 13:11:32","2017:06:21 21:12:06","18002392.","7400","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031236.JPG","G0031236.JPG",-83.1347151,42.3312319,164.105,"2017:06:22 13:11:34","2017:06:21 21:12:08","18002392.","7400","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031237.JPG","G0031237.JPG",-83.134795,42.3312267,164.947,"2017:06:22 13:11:36","2017:06:21 21:12:10","18002392.","7400","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031213.JPG","G0031213.JPG",-83.1326977,42.3312417,170.651,"2017:06:22 13:10:48","2017:06:21 21:11:22","18002405.","7138","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031214.JPG","G0031214.JPG",-83.1327749,42.3312331,171.408,"2017:06:22 13:10:50","2017:06:21 21:11:24","18002405.","7138","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031221.JPG","G0031221.JPG",-83.1334367,42.3312424,169.868,"2017:06:22 13:11:04","2017:06:21 21:11:38","18002397-9","7300","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031222.JPG","G0031222.JPG",-83.1335285,42.331241,169.552,"2017:06:22 13:11:06","2017:06:21 21:11:40","18002397-9","7300","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031223.JPG","G0031223.JPG",-83.1336199,42.3312437,168.722,"2017:06:22 13:11:08","2017:06:21 21:11:42","18002397-9","7300","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031224.JPG","G0031224.JPG",-83.1337009,42.3312457,167.999,"2017:06:22 13:11:09","2017:06:21 21:11:44","18002397-9","7300","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031225.JPG","G0031225.JPG",-83.1337826,42.3312423,167.856,"2017:06:22 13:11:12","2017:06:21 21:11:46","18002397-9","7300","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031226.JPG","G0031226.JPG",-83.1338526,42.3312394,168.101,"2017:06:22 13:11:14","2017:06:21 21:11:48","18002397-9","7300","MICHIGAN","AVENUE","48210",
"/Volumes/KD/MichiganAve1/G0031227.JPG","G0031227.JPG",-83.1339342,42.3312405,167.18,"2017:06:22 13:11:16","2017:06:21 21:11:50","18002397-9","7300","MICHIGAN","AVENUE","48210",
"/Volumes/KD/McNichols2/G0043486.JPG","G0043486.JPG",-83.1102166,42.4176517,152.524,"2017:06:23 18:59:39","2017:06:23 15:00:08","02002685.","17111","SECOND",,"48203","DELMAR APARTMENTS"
"/Volumes/KD/McNichols2/G0043487.JPG","G0043487.JPG",-83.1100974,42.4176505,152.91,"2017:06:23 18:59:41","2017:06:23 15:00:10","02002685.","17111","SECOND",,"48203","DELMAR APARTMENTS"
"/Volumes/KD/McNichols2/G0043488.JPG","G0043488.JPG",-83.1099801,42.4176486,152.876,"2017:06:23 18:59:43","2017:06:23 15:00:12","02002685.","17111","SECOND",,"48203","DELMAR APARTMENTS"
"/Volumes/KD/McNichols2/G0043489.JPG","G0043489.JPG",-83.1098659,42.4176525,152.498,"2017:06:23 18:59:45","2017:06:23 15:00:14","02002685.","17111","SECOND",,"48203","DELMAR APARTMENTS"
"/Volumes/KD/McNichols2/G0043490.JPG","G0043490.JPG",-83.1097603,42.417659,152.543,"2017:06:23 18:59:47","2017:06:23 15:00:16","02002685.","17111","SECOND",,"48203","DELMAR APARTMENTS"
"/Volumes/KD/McNichols2/G0043496.JPG","G0043496.JPG",-83.1090558,42.4176631,153.047,"2017:06:23 18:59:58","2017:06:23 15:00:28","02002520.","374","MCNICHOLS",,"48203","PAPILLION"
"/Volumes/KD/McNichols2/G0043497.JPG","G0043497.JPG",-83.1089404,42.4176633,153.621,"2017:06:23 19:00:00","2017:06:23 15:00:30","02002520.","374","MCNICHOLS",,"48203","PAPILLION"
"/Volumes/KD/McNichols2/G0043498.JPG","G0043498.JPG",-83.1088274,42.4176675,153.18,"2017:06:23 19:00:02","2017:06:23 15:00:32","02002520.","374","MCNICHOLS",,"48203","PAPILLION"
"/Volumes/KD/McNichols2/G0043478.JPG","G0043478.JPG",-83.1110398,42.417645,151.027,"2017:06:23 18:59:23","2017:06:23 14:59:52","02002516.","660","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043475.JPG","G0043475.JPG",-83.1113442,42.4176377,154.86,"2017:06:23 18:59:17","2017:06:23 14:59:46","02002514.","680","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043499.JPG","G0043499.JPG",-83.1087157,42.4176693,153.285,"2017:06:23 19:00:05","2017:06:23 15:00:34","02002521-23","360","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043500.JPG","G0043500.JPG",-83.108519,42.4176784,152.073,"2017:06:23 19:00:08","2017:06:23 15:00:38","02002521-23","360","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043517.JPG","G0043517.JPG",-83.1067915,42.4177234,144.456,"2017:06:23 19:00:43","2017:06:23 15:01:12","02002538-9","256","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043518.JPG","G0043518.JPG",-83.1066953,42.4177286,143.597,"2017:06:23 19:00:45","2017:06:23 15:01:14","02002538-9","256","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043519.JPG","G0043519.JPG",-83.1066129,42.4177352,143.125,"2017:06:23 19:00:46","2017:06:23 15:01:16","02002538-9","256","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043520.JPG","G0043520.JPG",-83.1065047,42.4177298,144.649,"2017:06:23 19:00:49","2017:06:23 15:01:18","02002538-9","256","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043495.JPG","G0043495.JPG",-83.109176,42.4176627,152.128,"2017:06:23 18:59:56","2017:06:23 15:00:26","02002519.","390","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043514.JPG","G0043514.JPG",-83.1071054,42.4177152,145.447,"2017:06:23 19:00:36","2017:06:23 15:01:06","02002533-6","276","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043515.JPG","G0043515.JPG",-83.1069872,42.4177161,145.413,"2017:06:23 19:00:39","2017:06:23 15:01:08","02002533-6","276","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043516.JPG","G0043516.JPG",-83.1068874,42.4177196,144.675,"2017:06:23 19:00:41","2017:06:23 15:01:10","02002533-6","276","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043501.JPG","G0043501.JPG",-83.1084221,42.4176895,150.299,"2017:06:23 19:00:10","2017:06:23 15:00:40","02002524.","346","MCNICHOLS",,"48203","SIX MILE COLLISION"
"/Volumes/KD/McNichols2/G0043502.JPG","G0043502.JPG",-83.1083212,42.4177003,150.104,"2017:06:23 19:00:13","2017:06:23 15:00:42","02002524.","346","MCNICHOLS",,"48203","SIX MILE COLLISION"
"/Volumes/KD/McNichols2/G0043479.JPG","G0043479.JPG",-83.1109319,42.4176511,150.116,"2017:06:23 18:59:25","2017:06:23 14:59:54","02002517-8","642","MCNICHOLS",,"48203","GRACE CME CHURCH"
"/Volumes/KD/McNichols2/G0043480.JPG","G0043480.JPG",-83.1108344,42.4176534,150.334,"2017:06:23 18:59:27","2017:06:23 14:59:56","02002517-8","642","MCNICHOLS",,"48203","GRACE CME CHURCH"
"/Volumes/KD/McNichols2/G0043481.JPG","G0043481.JPG",-83.110727,42.417651,150.759,"2017:06:23 18:59:29","2017:06:23 14:59:58","02002517-8","642","MCNICHOLS",,"48203","GRACE CME CHURCH"
"/Volumes/KD/McNichols2/G0043482.JPG","G0043482.JPG",-83.1106286,42.4176519,151.547,"2017:06:23 18:59:30","2017:06:23 15:00:00","02002517-8","642","MCNICHOLS",,"48203","GRACE CME CHURCH"
"/Volumes/KD/McNichols2/G0043483.JPG","G0043483.JPG",-83.1105185,42.417648,152.582,"2017:06:23 18:59:33","2017:06:23 15:00:02","02002517-8","642","MCNICHOLS",,"48203","GRACE CME CHURCH"
"/Volumes/KD/McNichols2/G0043484.JPG","G0043484.JPG",-83.1104212,42.4176473,152.349,"2017:06:23 18:59:34","2017:06:23 15:00:04","02002517-8","642","MCNICHOLS",,"48203","GRACE CME CHURCH"
"/Volumes/KD/McNichols2/G0043485.JPG","G0043485.JPG",-83.1103089,42.4176455,153.371,"2017:06:23 18:59:37","2017:06:23 15:00:06","02002517-8","642","MCNICHOLS",,"48203","GRACE CME CHURCH"
"/Volumes/KD/McNichols2/G0043476.JPG","G0043476.JPG",-83.1112393,42.417637,153.509,"2017:06:23 18:59:19","2017:06:23 14:59:48","02002515.","676","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043477.JPG","G0043477.JPG",-83.1111364,42.4176374,152.69,"2017:06:23 18:59:21","2017:06:23 14:59:50","02002515.","676","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043491.JPG","G0043491.JPG",-83.1096499,42.4176635,151.835,"2017:06:23 18:59:49","2017:06:23 15:00:18","02002666.","410","MCNICHOLS",,"48203","DEANS PARTY STORE"
"/Volumes/KD/McNichols2/G0043492.JPG","G0043492.JPG",-83.1095407,42.4176654,151.146,"2017:06:23 18:59:50","2017:06:23 15:00:20","02002666.","410","MCNICHOLS",,"48203","DEANS PARTY STORE"
"/Volumes/KD/McNichols2/G0043493.JPG","G0043493.JPG",-83.1094201,42.4176632,151.625,"2017:06:23 18:59:53","2017:06:23 15:00:22","02002666.","410","MCNICHOLS",,"48203","DEANS PARTY STORE"
"/Volumes/KD/McNichols2/G0043494.JPG","G0043494.JPG",-83.1093023,42.4176637,151.475,"2017:06:23 18:59:54","2017:06:23 15:00:24","02002666.","410","MCNICHOLS",,"48203","DEANS PARTY STORE"
"/Volumes/KD/McNichols2/G0043506.JPG","G0043506.JPG",-83.1079331,42.4176958,151.351,"2017:06:23 19:00:21","2017:06:23 15:00:50","02002527.","322","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043507.JPG","G0043507.JPG",-83.1078423,42.4177004,150.674,"2017:06:23 19:00:23","2017:06:23 15:00:52","02002527.","322","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043503.JPG","G0043503.JPG",-83.108235,42.4177095,149.066,"2017:06:23 19:00:15","2017:06:23 15:00:44","02002525.","336","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043504.JPG","G0043504.JPG",-83.1081347,42.4177068,149.844,"2017:06:23 19:00:17","2017:06:23 15:00:46","02002525.","336","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043509.JPG","G0043509.JPG",-83.1076378,42.4177039,149.434,"2017:06:23 19:00:27","2017:06:23 15:00:56","02002530.","306","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043505.JPG","G0043505.JPG",-83.1080394,42.4177019,149.982,"2017:06:23 19:00:18","2017:06:23 15:00:48","02002526.","328","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043508.JPG","G0043508.JPG",-83.1077428,42.4177065,149.402,"2017:06:23 19:00:25","2017:06:23 15:00:54","02002528-9","314","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043510.JPG","G0043510.JPG",-83.1075239,42.4177027,149.703,"2017:06:23 19:00:29","2017:06:23 15:00:58","02002531-2","300","MCNICHOLS",,"48203","NEW LIGHT RECOVERY CENTER"
"/Volumes/KD/McNichols2/G0043511.JPG","G0043511.JPG",-83.1074228,42.4177105,148.097,"2017:06:23 19:00:31","2017:06:23 15:01:00","02002531-2","300","MCNICHOLS",,"48203","NEW LIGHT RECOVERY CENTER"
"/Volumes/KD/McNichols2/G0043512.JPG","G0043512.JPG",-83.1073208,42.4177099,146.657,"2017:06:23 19:00:33","2017:06:23 15:01:02","02002531-2","300","MCNICHOLS",,"48203","NEW LIGHT RECOVERY CENTER"
"/Volumes/KD/McNichols2/G0043513.JPG","G0043513.JPG",-83.1072157,42.4177123,146.609,"2017:06:23 19:00:34","2017:06:23 15:01:04","02002531-2","300","MCNICHOLS",,"48203","NEW LIGHT RECOVERY CENTER"
"/Volumes/KD/McNichols2/G0043521.JPG","G0043521.JPG",-83.1064049,42.4177253,144.942,"2017:06:23 19:00:51","2017:06:23 15:01:21","02002540.","248","MCNICHOLS",,"48203","MR. SUD'S SUPER COIN LAUNDRY"
"/Volumes/KD/McNichols2/G0043522.JPG","G0043522.JPG",-83.1063162,42.4177202,144.491,"2017:06:23 19:00:53","2017:06:23 15:01:22","02002540.","248","MCNICHOLS",,"48203","MR. SUD'S SUPER COIN LAUNDRY"
"/Volumes/KD/McNichols2/G0043523.JPG","G0043523.JPG",-83.1062218,42.4177215,144.307,"2017:06:23 19:00:55","2017:06:23 15:01:24","02002541-2","230","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043524.JPG","G0043524.JPG",-83.1061241,42.4177219,144.851,"2017:06:23 19:00:56","2017:06:23 15:01:26","02002541-2","230","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043553.JPG","G0043553.JPG",-83.1053613,42.4176988,149.384,"2017:06:23 19:01:55","2017:06:23 15:02:24","01009680-1","17100","WOODWARD","AVENUE","48203",
"/Volumes/KD/McNichols2/G0043554.JPG","G0043554.JPG",-83.1052815,42.4176954,147.388,"2017:06:23 19:01:57","2017:06:23 15:02:26","01009680-1","17100","WOODWARD","AVENUE","48203",
"/Volumes/KD/McNichols2/G0043555.JPG","G0043555.JPG",-83.1051735,42.4176962,147.009,"2017:06:23 19:01:58","2017:06:23 15:02:28","01009680-1","17100","WOODWARD","AVENUE","48203",
"/Volumes/KD/McNichols2/G0043556.JPG","G0043556.JPG",-83.1050494,42.4177016,147.721,"2017:06:23 19:02:00","2017:06:23 15:02:30","01009680-1","17100","WOODWARD","AVENUE","48203",
"/Volumes/KD/McNichols2/G0043557.JPG","G0043557.JPG",-83.104917,42.4177053,148.399,"2017:06:23 19:02:02","2017:06:23 15:02:32","01009680-1","17100","WOODWARD","AVENUE","48203",
"/Volumes/KD/McNichols2/G0043558.JPG","G0043558.JPG",-83.1048023,42.417716,146.078,"2017:06:23 19:02:04","2017:06:23 15:02:34","01009680-1","17100","WOODWARD","AVENUE","48203",
"/Volumes/KD/McNichols2/G0043559.JPG","G0043559.JPG",-83.1046741,42.4177228,146.538,"2017:06:23 19:02:07","2017:06:23 15:02:36","01009680-1","17100","WOODWARD","AVENUE","48203",
"/Volumes/KD/McNichols2/G0043560.JPG","G0043560.JPG",-83.1045488,42.4177266,146.934,"2017:06:23 19:02:09","2017:06:23 15:02:38","01009680-1","17100","WOODWARD","AVENUE","48203",
"/Volumes/KD/McNichols2/G0043576.JPG","G0043576.JPG",-83.1027421,42.4177738,143.493,"2017:06:23 19:02:41","2017:06:23 15:03:10","01004397-402","10","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043577.JPG","G0043577.JPG",-83.1026421,42.4177776,142.148,"2017:06:23 19:02:43","2017:06:23 15:03:12","01004397-402","10","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043578.JPG","G0043578.JPG",-83.1025393,42.4177747,143.504,"2017:06:23 19:02:44","2017:06:23 15:03:14","01004397-402","10","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043579.JPG","G0043579.JPG",-83.102438,42.4177757,143.811,"2017:06:23 19:02:46","2017:06:23 15:03:16","01004397-402","10","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043580.JPG","G0043580.JPG",-83.1023387,42.417777,143.419,"2017:06:23 19:02:48","2017:06:23 15:03:18","01004397-402","10","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043581.JPG","G0043581.JPG",-83.102256,42.4177781,143.39,"2017:06:23 19:02:50","2017:06:23 15:03:20","01004397-402","10","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043582.JPG","G0043582.JPG",-83.102192,42.4177776,144.611,"2017:06:23 19:02:52","2017:06:23 15:03:22","01004397-402","10","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043583.JPG","G0043583.JPG",-83.1021576,42.4177784,145.191,"2017:06:23 19:02:54","2017:06:23 15:03:24","01004397-402","10","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043584.JPG","G0043584.JPG",-83.1021468,42.4177788,144.606,"2017:06:23 19:02:57","2017:06:23 15:03:26","01004397-402","10","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043585.JPG","G0043585.JPG",-83.1021458,42.4177779,143.891,"2017:06:23 19:02:58","2017:06:23 15:03:28","01004397-402","10","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043586.JPG","G0043586.JPG",-83.102146,42.417777,143.603,"2017:06:23 19:03:00","2017:06:23 15:03:30","01004397-402","10","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043587.JPG","G0043587.JPG",-83.102146,42.4177767,143.697,"2017:06:23 19:03:02","2017:06:23 15:03:32","01004397-402","10","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043588.JPG","G0043588.JPG",-83.1021431,42.4177741,144.355,"2017:06:23 19:03:04","2017:06:23 15:03:34","01004397-402","10","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043589.JPG","G0043589.JPG",-83.1021468,42.4177746,143.461,"2017:06:23 19:03:06","2017:06:23 15:03:36","01004397-402","10","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043590.JPG","G0043590.JPG",-83.1021387,42.4177723,143.808,"2017:06:23 19:03:08","2017:06:23 15:03:38","01004397-402","10","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043591.JPG","G0043591.JPG",-83.102082,42.4177724,144.08,"2017:06:23 19:03:10","2017:06:23 15:03:40","01004397-402","10","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043592.JPG","G0043592.JPG",-83.1019832,42.4177737,144.194,"2017:06:23 19:03:13","2017:06:23 15:03:42","01004397-402","10","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043593.JPG","G0043593.JPG",-83.1018807,42.4177776,143.865,"2017:06:23 19:03:14","2017:06:23 15:03:44","01004397-402","10","MCNICHOLS",,"48203",
"/Volumes/KD/McNichols2/G0043566.JPG","G0043566.JPG",-83.1038206,42.4177428,149.123,"2017:06:23 19:02:20","2017:06:23 15:02:50","01004390-1","88","MCNICHOLS",,"48203","UPTOWN DISTRIBUTING"
"/Volumes/KD/McNichols2/G0043567.JPG","G0043567.JPG",-83.1036998,42.4177443,149.96,"2017:06:23 19:02:23","2017:06:23 15:02:52","01004390-1","88","MCNICHOLS",,"48203","UPTOWN DISTRIBUTING"
"/Volumes/KD/McNichols2/G0043568.JPG","G0043568.JPG",-83.1035807,42.4177451,150.442,"2017:06:23 19:02:25","2017:06:23 15:02:54","01004390-1","88","MCNICHOLS",,"48203","UPTOWN DISTRIBUTING"
"/Volumes/KD/McNichols2/G0043569.JPG","G0043569.JPG",-83.1034676,42.4177361,149.012,"2017:06:23 19:02:27","2017:06:23 15:02:56","01004390-1","88","MCNICHOLS",,"48203","UPTOWN DISTRIBUTING"
"/Volumes/KD/McNichols2/G0043570.JPG","G0043570.JPG",-83.1033688,42.4177514,147.476,"2017:06:23 19:02:29","2017:06:23 15:02:58","01004392-6","50","MCNICHOLS",,"48203","GOD'S HOLY TEMPLE CHURCH"
"/Volumes/KD/McNichols2/G0043571.JPG","G0043571.JPG",-83.1032732,42.417763,145.856,"2017:06:23 19:02:30","2017:06:23 15:03:00","01004392-6","50","MCNICHOLS",,"48203","GOD'S HOLY TEMPLE CHURCH"
"/Volumes/KD/McNichols2/G0043572.JPG","G0043572.JPG",-83.103161,42.4177618,146.082,"2017:06:23 19:02:32","2017:06:23 15:03:02","01004392-6","50","MCNICHOLS",,"48203","GOD'S HOLY TEMPLE CHURCH"
"/Volumes/KD/McNichols2/G0043573.JPG","G0043573.JPG",-83.1030475,42.4177642,145.925,"2017:06:23 19:02:35","2017:06:23 15:03:04","01004392-6","50","MCNICHOLS",,"48203","GOD'S HOLY TEMPLE CHURCH"
"/Volumes/KD/McNichols2/G0043574.JPG","G0043574.JPG",-83.1029517,42.4177695,143.895,"2017:06:23 19:02:36","2017:06:23 15:03:06","01004392-6","50","MCNICHOLS",,"48203","GOD'S HOLY TEMPLE CHURCH"
"/Volumes/KD/McNichols2/G0043575.JPG","G0043575.JPG",-83.102849,42.4177707,143.76,"2017:06:23 19:02:38","2017:06:23 15:03:08","01004392-6","50","MCNICHOLS",,"48203","GOD'S HOLY TEMPLE CHURCH"
"/Volumes/KD/McNichols2/G0043525.JPG","G0043525.JPG",-83.1060238,42.4177176,146.026,"2017:06:23 19:00:58","2017:06:23 15:01:28","02002664-5","17105","WOODWARD","AVENUE","48203",
"/Volumes/KD/McNichols2/G0043526.JPG","G0043526.JPG",-83.1059401,42.4177165,147.088,"2017:06:23 19:01:01","2017:06:23 15:01:30","02002664-5","17105","WOODWARD","AVENUE","48203",
"/Volumes/KD/McNichols2/G0043527.JPG","G0043527.JPG",-83.1058999,42.417718,148.109,"2017:06:23 19:01:02","2017:06:23 15:01:32","02002664-5","17105","WOODWARD","AVENUE","48203",
"/Volumes/KD/McNichols2/G0043528.JPG","G0043528.JPG",-83.1058967,42.4177251,147.983,"2017:06:23 19:01:04","2017:06:23 15:01:34","02002664-5","17105","WOODWARD","AVENUE","48203",
"/Volumes/KD/McNichols2/G0043529.JPG","G0043529.JPG",-83.1059082,42.4177385,146.178,"2017:06:23 19:01:07","2017:06:23 15:01:36","02002664-5","17105","WOODWARD","AVENUE","48203",
"/Volumes/KD/McNichols2/G0043530.JPG","G0043530.JPG",-83.1059146,42.4177475,144.634,"2017:06:23 19:01:08","2017:06:23 15:01:38","02002664-5","17105","WOODWARD","AVENUE","48203",
"/Volumes/KD/McNichols2/G0043531.JPG","G0043531.JPG",-83.1059182,42.4177577,143.726,"2017:06:23 19:01:10","2017:06:23 15:01:40","02002664-5","17105","WOODWARD","AVENUE","48203",
"/Volumes/KD/McNichols2/G0043532.JPG","G0043532.JPG",-83.1059236,42.4177671,142.375,"2017:06:23 19:01:13","2017:06:23 15:01:42","02002664-5","17105","WOODWARD","AVENUE","48203",
"/Volumes/KD/McNichols2/G0043533.JPG","G0043533.JPG",-83.1059251,42.4177739,140.845,"2017:06:23 19:01:14","2017:06:23 15:01:44","02002664-5","17105","WOODWARD","AVENUE","48203",
"/Volumes/KD/McNichols2/G0043534.JPG","G0043534.JPG",-83.1059217,42.4177752,139.969,"2017:06:23 19:01:16","2017:06:23 15:01:46","02002664-5","17105","WOODWARD","AVENUE","48203",
"/Volumes/KD/McNichols2/G0043535.JPG","G0043535.JPG",-83.1059212,42.4177784,139.049,"2017:06:23 19:01:18","2017:06:23 15:01:48","02002664-5","17105","WOODWARD","AVENUE","48203",
